date,city,kitchen_id,item_name,category,price,orders,weekday,promo_flag,temperature,kitchen_capacity,delivery_distance_km,holiday_flag
2024-09-16,Mumbai,KFMU1,Cold Coffee,Beverages,161,63,Monday,0,26,567,3.26,0
2024-10-27,Pune,KFPU2,Cold Coffee,Beverages,272,60,Sunday,0,20,412,7.75,1
2024-12-17,Mumbai,KFMU2,Veg Wrap,Snacks,297,81,Tuesday,0,21,381,5.7,0
2024-06-08,Chennai,KFCH3,Cold Coffee,Beverages,456,24,Saturday,1,20,280,5.14,1
2024-12-02,Mumbai,KFMU3,Pepperoni Pizza,Main Course,336,26,Monday,0,29,342,1.63,0
2024-04-12,Bangalore,KFBA2,Brownie,Dessert,152,47,Friday,0,35,435,1.72,0
2024-12-28,Chennai,KFCH2,Cold Coffee,Beverages,475,31,Saturday,0,34,597,5.12,1
2024-11-05,Kolkata,KFKO4,Chicken Wrap,Snacks,287,61,Tuesday,1,21,390,7.35,0
2024-10-23,Pune,KFPU1,Chicken Biryani,Main Course,128,79,Wednesday,0,21,342,3.25,0
2024-07-12,Delhi,KFDE1,Veg Wrap,Snacks,149,27,Friday,0,27,427,7.55,0
2024-07-19,Mumbai,KFMU2,Paneer Biryani,Main Course,487,100,Friday,1,31,541,2.11,0
2024-11-06,Hyderabad,KFHY2,Pepperoni Pizza,Main Course,310,109,Wednesday,0,32,384,1.26,0
2024-04-02,Kolkata,KFKO1,Margherita Pizza,Main Course,234,89,Tuesday,1,24,255,5.2,0
2024-10-10,Hyderabad,KFHY3,Chicken Biryani,Main Course,261,118,Thursday,0,30,457,6.08,0
2024-03-18,Delhi,KFDE2,Brownie,Dessert,170,23,Monday,0,38,410,2.38,0
2024-06-11,Kolkata,KFKO4,Chicken Wrap,Snacks,204,7,Tuesday,0,36,570,1.74,0
2024-01-20,Hyderabad,KFHY1,Veg Wrap,Snacks,268,124,Saturday,1,39,526,2.16,1
2024-07-07,Pune,KFPU3,Cold Coffee,Beverages,459,18,Sunday,0,31,209,3.94,1
2024-04-12,Hyderabad,KFHY2,Paneer Biryani,Main Course,349,93,Friday,0,23,500,6.3,0
2024-10-08,Delhi,KFDE2,Pepperoni Pizza,Main Course,343,116,Tuesday,0,19,240,7.48,0
2024-08-25,Chennai,KFCH1,Paneer Biryani,Main Course,124,106,Sunday,0,33,221,2.48,1
2024-02-15,Chennai,KFCH1,Margherita Pizza,Main Course,220,51,Thursday,0,34,202,3.2,0
2024-02-05,Bangalore,KFBA4,Veg Wrap,Snacks,357,71,Monday,1,19,418,6.53,0
2024-11-02,Hyderabad,KFHY4,Brownie,Dessert,400,116,Saturday,0,33,558,5.28,1
2024-05-02,Hyderabad,KFHY3,Margherita Pizza,Main Course,197,80,Thursday,0,38,247,3.27,0
2024-03-04,Bangalore,KFBA2,Chicken Biryani,Main Course,166,44,Monday,0,39,458,7.59,0
2024-03-23,Delhi,KFDE2,Paneer Biryani,Main Course,240,11,Saturday,0,20,212,1.93,1
2024-12-10,Hyderabad,KFHY2,Veg Wrap,Snacks,179,109,Tuesday,0,39,348,3.22,0
2024-10-15,Hyderabad,KFHY1,Margherita Pizza,Main Course,327,48,Tuesday,0,32,349,1.9,0
2024-10-19,Kolkata,KFKO1,Chicken Biryani,Main Course,351,42,Saturday,1,39,385,5.01,1
2024-04-21,Delhi,KFDE4,Veg Wrap,Snacks,244,104,Sunday,0,18,320,3.97,1
2024-01-20,Mumbai,KFMU1,Pepperoni Pizza,Main Course,233,37,Saturday,0,19,286,7.93,1
2024-06-28,Kolkata,KFKO3,Chicken Wrap,Snacks,436,54,Friday,0,31,581,6.26,0
2024-08-25,Delhi,KFDE3,Chicken Biryani,Main Course,274,44,Sunday,0,28,238,2.1,1
2024-01-18,Hyderabad,KFHY1,Pepperoni Pizza,Main Course,412,84,Thursday,0,34,534,7.83,0
2024-05-01,Bangalore,KFBA4,Cold Coffee,Beverages,296,43,Wednesday,0,34,416,5.79,0
2024-09-11,Bangalore,KFBA4,Brownie,Dessert,415,83,Wednesday,0,25,525,5.41,0
2024-04-01,Chennai,KFCH1,Veg Wrap,Snacks,265,15,Monday,0,25,475,7.96,0
2024-12-12,Pune,KFPU1,Paneer Biryani,Main Course,234,23,Thursday,0,27,435,7.5,0
2024-09-19,Bangalore,KFBA3,Chicken Biryani,Main Course,450,118,Thursday,1,30,593,7.78,0
2024-01-20,Pune,KFPU2,Brownie,Dessert,159,25,Saturday,1,25,380,3.47,1
2024-11-16,Kolkata,KFKO4,Pepperoni Pizza,Main Course,215,81,Saturday,0,38,236,3.26,1
2024-09-11,Kolkata,KFKO3,Margherita Pizza,Main Course,204,96,Wednesday,0,31,414,5.43,0
2024-03-22,Delhi,KFDE2,Chicken Wrap,Snacks,236,43,Friday,0,28,541,7.66,0
2024-05-13,Chennai,KFCH4,Margherita Pizza,Main Course,331,10,Monday,0,22,276,1.64,0
2024-06-13,Chennai,KFCH2,Chicken Biryani,Main Course,270,96,Thursday,0,29,575,3.92,0
2024-01-03,Mumbai,KFMU3,Cold Coffee,Beverages,191,37,Wednesday,1,33,448,3.84,0
2024-10-11,Hyderabad,KFHY4,Cold Coffee,Beverages,309,42,Friday,0,19,568,5.0,0
2024-05-04,Hyderabad,KFHY3,Paneer Biryani,Main Course,480,99,Saturday,0,39,330,3.38,1
2024-09-04,Kolkata,KFKO4,Brownie,Dessert,197,76,Wednesday,0,38,489,2.9,0
2024-04-21,Hyderabad,KFHY3,Chicken Wrap,Snacks,321,56,Sunday,1,27,378,2.3,1
2024-05-28,Delhi,KFDE1,Margherita Pizza,Main Course,150,113,Tuesday,0,23,306,1.49,0
2024-10-27,Hyderabad,KFHY2,Pepperoni Pizza,Main Course,268,38,Sunday,0,36,323,1.7,1
2024-04-13,Mumbai,KFMU3,Pepperoni Pizza,Main Course,369,87,Saturday,0,23,352,1.95,1
2024-08-02,Delhi,KFDE2,Chicken Wrap,Snacks,476,72,Friday,1,27,433,6.63,0
2024-08-04,Chennai,KFCH4,Paneer Biryani,Main Course,399,73,Sunday,0,25,228,4.04,1
2024-01-20,Delhi,KFDE4,Veg Wrap,Snacks,374,68,Saturday,0,28,341,4.07,1
2024-05-30,Pune,KFPU3,Chicken Wrap,Snacks,202,25,Thursday,0,31,427,5.48,0
2024-05-31,Pune,KFPU1,Paneer Biryani,Main Course,125,38,Friday,0,21,568,7.62,0
2024-03-17,Kolkata,KFKO3,Veg Wrap,Snacks,465,77,Sunday,0,19,300,5.86,1
2024-11-08,Pune,KFPU2,Cold Coffee,Beverages,292,45,Friday,0,22,259,4.53,0
2024-07-29,Pune,KFPU1,Margherita Pizza,Main Course,302,13,Monday,0,31,273,6.4,0
2024-12-08,Bangalore,KFBA1,Chicken Wrap,Snacks,341,95,Sunday,0,39,206,2.9,1
2024-04-25,Kolkata,KFKO2,Margherita Pizza,Main Course,494,7,Thursday,0,19,279,3.86,0
2024-11-04,Hyderabad,KFHY4,Margherita Pizza,Main Course,379,60,Monday,0,30,508,0.64,0
2024-08-14,Pune,KFPU1,Pepperoni Pizza,Main Course,395,110,Wednesday,0,37,491,6.66,0
2024-01-21,Bangalore,KFBA3,Brownie,Dessert,380,44,Sunday,0,32,500,1.68,1
2024-11-09,Pune,KFPU1,Veg Wrap,Snacks,355,112,Saturday,0,23,506,1.5,1
2024-03-31,Mumbai,KFMU3,Chicken Biryani,Main Course,189,101,Sunday,0,34,216,7.32,1
2024-07-30,Hyderabad,KFHY4,Margherita Pizza,Main Course,457,26,Tuesday,0,18,408,3.91,0
2024-09-29,Hyderabad,KFHY1,Brownie,Dessert,482,103,Sunday,0,29,555,1.53,1
2024-03-26,Pune,KFPU1,Cold Coffee,Beverages,232,52,Tuesday,0,32,502,5.44,0
2024-11-15,Delhi,KFDE2,Chicken Biryani,Main Course,419,9,Friday,0,28,534,5.38,0
2024-07-18,Delhi,KFDE2,Chicken Wrap,Snacks,140,61,Thursday,1,38,312,3.13,0
2024-01-19,Kolkata,KFKO4,Chicken Wrap,Snacks,157,50,Friday,0,30,404,5.05,0
2024-01-21,Kolkata,KFKO4,Margherita Pizza,Main Course,415,91,Sunday,1,20,596,6.39,1
2024-12-31,Mumbai,KFMU2,Chicken Wrap,Snacks,155,33,Tuesday,1,30,343,7.02,0
2024-12-19,Mumbai,KFMU3,Paneer Biryani,Main Course,331,35,Thursday,0,28,535,4.19,0
2024-06-14,Delhi,KFDE2,Margherita Pizza,Main Course,382,53,Friday,0,39,416,3.31,0
2024-04-16,Delhi,KFDE1,Brownie,Dessert,151,22,Tuesday,0,22,430,7.07,0
2024-09-02,Delhi,KFDE2,Margherita Pizza,Main Course,237,93,Monday,0,32,527,4.61,0
2024-11-12,Chennai,KFCH2,Paneer Biryani,Main Course,308,114,Tuesday,0,38,422,1.67,0
2024-02-07,Pune,KFPU3,Pepperoni Pizza,Main Course,306,108,Wednesday,0,23,332,3.42,0
2024-04-01,Mumbai,KFMU2,Veg Wrap,Snacks,406,55,Monday,0,36,301,7.12,0
2024-01-31,Delhi,KFDE1,Paneer Biryani,Main Course,167,45,Wednesday,0,39,431,2.63,0
2024-11-12,Hyderabad,KFHY3,Brownie,Dessert,471,102,Tuesday,0,26,225,7.44,0
2024-01-19,Kolkata,KFKO1,Cold Coffee,Beverages,318,12,Friday,0,32,488,7.67,0
2024-01-22,Bangalore,KFBA2,Pepperoni Pizza,Main Course,166,40,Monday,0,26,560,6.05,0
2024-05-31,Delhi,KFDE4,Chicken Biryani,Main Course,290,113,Friday,0,37,308,3.51,0
2024-03-11,Mumbai,KFMU3,Pepperoni Pizza,Main Course,201,45,Monday,0,20,555,0.92,0
2024-10-05,Kolkata,KFKO3,Chicken Biryani,Main Course,246,62,Saturday,0,23,572,5.56,1
2024-05-13,Hyderabad,KFHY1,Pepperoni Pizza,Main Course,381,113,Monday,1,37,218,4.86,0
2024-12-17,Pune,KFPU3,Chicken Biryani,Main Course,366,75,Tuesday,0,37,215,4.59,0
2024-09-30,Hyderabad,KFHY4,Paneer Biryani,Main Course,303,61,Monday,0,19,417,6.88,0
2024-09-28,Mumbai,KFMU2,Pepperoni Pizza,Main Course,299,59,Saturday,0,34,399,1.9,1
2024-10-23,Kolkata,KFKO4,Chicken Biryani,Main Course,481,84,Wednesday,1,18,317,7.83,0
2024-07-20,Delhi,KFDE2,Chicken Wrap,Snacks,379,40,Saturday,1,27,448,1.9,1
2024-12-01,Mumbai,KFMU3,Veg Wrap,Snacks,253,49,Sunday,1,33,351,1.64,1
2024-07-01,Chennai,KFCH3,Chicken Wrap,Snacks,405,80,Monday,0,25,244,3.85,0
2024-08-07,Mumbai,KFMU3,Chicken Wrap,Snacks,144,47,Wednesday,0,30,330,5.95,0
2024-07-25,Chennai,KFCH4,Chicken Wrap,Snacks,226,99,Thursday,0,37,436,0.99,0
2024-12-04,Hyderabad,KFHY4,Veg Wrap,Snacks,216,117,Wednesday,1,30,445,1.95,0
2024-09-18,Kolkata,KFKO3,Veg Wrap,Snacks,193,14,Wednesday,0,19,494,3.3,0
2024-04-19,Hyderabad,KFHY2,Pepperoni Pizza,Main Course,302,63,Friday,0,25,496,2.44,0
2024-02-05,Pune,KFPU4,Veg Wrap,Snacks,160,67,Monday,1,20,285,5.02,0
2024-09-20,Kolkata,KFKO2,Chicken Wrap,Snacks,481,98,Friday,0,38,329,7.27,0
2024-10-26,Bangalore,KFBA1,Paneer Biryani,Main Course,343,69,Saturday,0,39,579,0.62,1
2024-04-17,Kolkata,KFKO3,Brownie,Dessert,442,115,Wednesday,0,34,425,5.08,0
2024-06-12,Kolkata,KFKO3,Margherita Pizza,Main Course,272,116,Wednesday,0,22,321,2.93,0
2024-06-23,Hyderabad,KFHY1,Margherita Pizza,Main Course,261,61,Sunday,0,36,222,6.63,1
2024-03-06,Bangalore,KFBA1,Pepperoni Pizza,Main Course,177,33,Wednesday,0,36,328,7.83,0
2024-02-03,Pune,KFPU2,Veg Wrap,Snacks,463,44,Saturday,0,34,271,3.36,1
2024-02-07,Delhi,KFDE1,Veg Wrap,Snacks,159,49,Wednesday,0,20,587,6.63,0
2024-11-17,Kolkata,KFKO3,Brownie,Dessert,431,49,Sunday,0,22,418,0.9,1
2024-05-12,Pune,KFPU4,Chicken Biryani,Main Course,448,51,Sunday,0,21,376,1.3,1
2024-03-05,Kolkata,KFKO4,Margherita Pizza,Main Course,267,85,Tuesday,0,30,591,4.05,0
2024-10-25,Hyderabad,KFHY2,Brownie,Dessert,297,86,Friday,0,21,474,7.55,0
2024-09-29,Hyderabad,KFHY4,Pepperoni Pizza,Main Course,457,74,Sunday,0,32,200,6.95,1
2024-02-04,Kolkata,KFKO3,Margherita Pizza,Main Course,314,82,Sunday,1,25,292,0.92,1
2024-12-12,Delhi,KFDE3,Paneer Biryani,Main Course,181,98,Thursday,0,21,267,1.04,0
2024-10-28,Pune,KFPU1,Veg Wrap,Snacks,209,57,Monday,0,28,521,7.41,0
2024-08-31,Mumbai,KFMU4,Margherita Pizza,Main Course,220,61,Saturday,0,22,452,5.67,1
2024-10-25,Mumbai,KFMU3,Chicken Wrap,Snacks,291,60,Friday,0,18,429,7.65,0
2024-08-24,Chennai,KFCH3,Veg Wrap,Snacks,375,47,Saturday,0,21,433,1.1,1
2024-07-29,Kolkata,KFKO2,Cold Coffee,Beverages,348,93,Monday,0,29,464,5.69,0
2024-05-16,Pune,KFPU1,Veg Wrap,Snacks,352,99,Thursday,0,23,402,6.66,0
2024-05-03,Chennai,KFCH3,Chicken Biryani,Main Course,183,99,Friday,0,33,518,1.34,0
2024-10-27,Delhi,KFDE1,Brownie,Dessert,479,7,Sunday,0,37,410,6.72,1
2024-10-18,Delhi,KFDE4,Chicken Biryani,Main Course,372,48,Friday,0,36,265,4.38,0
2024-10-20,Mumbai,KFMU3,Chicken Wrap,Snacks,174,80,Sunday,0,23,341,1.36,1
2024-10-27,Pune,KFPU3,Veg Wrap,Snacks,471,71,Sunday,0,19,558,2.1,1
2024-02-29,Chennai,KFCH1,Paneer Biryani,Main Course,172,38,Thursday,1,34,326,5.46,0
2024-10-01,Bangalore,KFBA2,Pepperoni Pizza,Main Course,197,50,Tuesday,0,38,491,3.42,0
2024-04-11,Chennai,KFCH1,Veg Wrap,Snacks,364,83,Thursday,0,23,328,4.99,0
2024-10-12,Kolkata,KFKO1,Pepperoni Pizza,Main Course,293,59,Saturday,0,37,560,6.93,1
2024-10-20,Mumbai,KFMU4,Chicken Wrap,Snacks,228,118,Sunday,0,31,415,0.9,1
2024-11-08,Delhi,KFDE3,Chicken Wrap,Snacks,168,68,Friday,0,25,268,7.34,0
2024-11-13,Mumbai,KFMU4,Chicken Biryani,Main Course,139,84,Wednesday,0,33,383,6.94,0
2024-12-27,Mumbai,KFMU2,Pepperoni Pizza,Main Course,426,33,Friday,0,39,495,1.46,0
2024-12-21,Hyderabad,KFHY3,Cold Coffee,Beverages,371,12,Saturday,0,30,295,2.48,1
2024-03-20,Kolkata,KFKO4,Chicken Biryani,Main Course,139,119,Wednesday,0,25,428,6.22,0
2024-12-31,Delhi,KFDE1,Cold Coffee,Beverages,159,105,Tuesday,0,37,510,1.44,0
2024-06-29,Mumbai,KFMU4,Chicken Biryani,Main Course,207,108,Saturday,0,18,221,1.82,1
2024-08-01,Bangalore,KFBA4,Paneer Biryani,Main Course,249,50,Thursday,0,28,438,3.7,0
2024-02-18,Kolkata,KFKO1,Chicken Biryani,Main Course,198,84,Sunday,0,38,571,7.11,1
2024-02-24,Mumbai,KFMU2,Chicken Biryani,Main Course,470,68,Saturday,0,18,456,1.4,1
2024-10-20,Mumbai,KFMU3,Chicken Wrap,Snacks,252,25,Sunday,0,39,283,4.03,1
2024-12-30,Pune,KFPU3,Chicken Biryani,Main Course,450,56,Monday,0,31,420,4.63,0
2024-09-25,Kolkata,KFKO3,Margherita Pizza,Main Course,319,51,Wednesday,0,28,443,5.72,0
2024-02-05,Chennai,KFCH1,Chicken Wrap,Snacks,248,46,Monday,0,18,558,2.04,0
2024-10-22,Delhi,KFDE1,Veg Wrap,Snacks,477,79,Tuesday,0,27,422,2.39,0
2024-07-28,Chennai,KFCH2,Veg Wrap,Snacks,481,96,Sunday,0,26,372,1.52,1
2024-03-23,Chennai,KFCH2,Veg Wrap,Snacks,465,76,Saturday,0,30,495,7.44,1
2024-12-07,Mumbai,KFMU2,Paneer Biryani,Main Course,228,97,Saturday,0,33,213,7.52,1
2024-02-15,Delhi,KFDE1,Margherita Pizza,Main Course,162,22,Thursday,0,27,341,5.3,0
2024-08-06,Mumbai,KFMU4,Margherita Pizza,Main Course,396,59,Tuesday,0,19,586,3.51,0
2024-09-08,Hyderabad,KFHY1,Chicken Wrap,Snacks,265,93,Sunday,0,23,342,1.92,1
2024-08-25,Hyderabad,KFHY1,Chicken Biryani,Main Course,311,36,Sunday,0,30,408,0.65,1
2024-01-25,Mumbai,KFMU4,Brownie,Dessert,239,101,Thursday,0,36,581,1.9,0
2024-01-10,Bangalore,KFBA1,Margherita Pizza,Main Course,199,88,Wednesday,0,22,311,2.17,0
2024-03-27,Delhi,KFDE1,Pepperoni Pizza,Main Course,467,5,Wednesday,0,19,550,5.32,0
2024-07-17,Bangalore,KFBA2,Paneer Biryani,Main Course,315,87,Wednesday,0,19,553,1.03,0
2024-11-18,Pune,KFPU4,Pepperoni Pizza,Main Course,307,85,Monday,0,24,389,7.16,0
2024-10-27,Delhi,KFDE2,Chicken Biryani,Main Course,201,5,Sunday,0,39,448,5.3,1
2024-03-31,Mumbai,KFMU4,Pepperoni Pizza,Main Course,435,14,Sunday,0,38,461,5.91,1
2024-04-25,Delhi,KFDE4,Margherita Pizza,Main Course,189,67,Thursday,0,25,541,2.07,0
2024-10-03,Kolkata,KFKO3,Paneer Biryani,Main Course,296,91,Thursday,0,39,496,3.38,0
2024-04-18,Pune,KFPU1,Chicken Biryani,Main Course,332,72,Thursday,0,32,519,5.1,0
2024-08-21,Pune,KFPU4,Cold Coffee,Beverages,332,21,Wednesday,0,38,316,7.53,0
2024-02-13,Hyderabad,KFHY1,Margherita Pizza,Main Course,441,25,Tuesday,0,39,512,5.85,0
2024-04-03,Mumbai,KFMU2,Margherita Pizza,Main Course,306,88,Wednesday,0,22,521,7.19,0
2024-05-29,Hyderabad,KFHY4,Chicken Wrap,Snacks,412,86,Wednesday,0,19,369,0.53,0
2024-03-07,Chennai,KFCH1,Brownie,Dessert,270,66,Thursday,0,34,205,7.87,0
2024-08-06,Pune,KFPU1,Chicken Wrap,Snacks,282,66,Tuesday,0,19,402,1.14,0
2024-07-11,Pune,KFPU2,Brownie,Dessert,185,45,Thursday,0,22,332,1.31,0
2024-12-01,Delhi,KFDE3,Chicken Biryani,Main Course,295,36,Sunday,0,32,336,7.47,1
2024-01-06,Mumbai,KFMU4,Pepperoni Pizza,Main Course,475,46,Saturday,0,21,233,6.57,1
2024-07-20,Mumbai,KFMU2,Cold Coffee,Beverages,434,115,Saturday,0,20,354,0.8,1
2024-04-03,Delhi,KFDE3,Brownie,Dessert,174,21,Wednesday,0,30,260,5.65,0
2024-11-22,Pune,KFPU4,Chicken Wrap,Snacks,378,77,Friday,0,37,554,4.74,0
2024-05-22,Pune,KFPU1,Cold Coffee,Beverages,478,16,Wednesday,0,25,489,5.1,0
2024-11-01,Hyderabad,KFHY2,Veg Wrap,Snacks,305,86,Friday,0,22,471,6.66,0
2024-01-19,Pune,KFPU4,Chicken Biryani,Main Course,397,21,Friday,0,37,272,1.14,0
2024-03-13,Bangalore,KFBA3,Pepperoni Pizza,Main Course,229,44,Wednesday,0,18,587,2.02,0
2024-08-04,Delhi,KFDE1,Veg Wrap,Snacks,183,71,Sunday,0,34,544,6.69,1
2024-08-21,Bangalore,KFBA1,Brownie,Dessert,400,32,Wednesday,0,27,531,3.35,0
2024-12-15,Mumbai,KFMU4,Veg Wrap,Snacks,144,98,Sunday,0,30,590,1.15,1
2024-12-11,Pune,KFPU2,Chicken Wrap,Snacks,219,63,Wednesday,0,33,536,4.44,0
2024-03-09,Chennai,KFCH3,Paneer Biryani,Main Course,354,87,Saturday,0,37,365,7.12,1
2024-10-01,Bangalore,KFBA1,Brownie,Dessert,192,65,Tuesday,0,32,413,4.49,0
2024-08-04,Mumbai,KFMU4,Pepperoni Pizza,Main Course,288,7,Sunday,0,29,566,2.78,1
2024-04-14,Chennai,KFCH1,Cold Coffee,Beverages,183,92,Sunday,0,28,294,3.39,1
2024-10-27,Pune,KFPU2,Margherita Pizza,Main Course,213,85,Sunday,1,29,284,5.24,1
2024-10-19,Mumbai,KFMU1,Cold Coffee,Beverages,440,61,Saturday,1,23,483,6.09,1
2024-02-10,Kolkata,KFKO4,Brownie,Dessert,206,11,Saturday,0,25,498,4.69,1
2024-04-09,Hyderabad,KFHY1,Brownie,Dessert,230,95,Tuesday,0,33,439,1.39,0
2024-01-28,Chennai,KFCH3,Pepperoni Pizza,Main Course,332,16,Sunday,0,28,269,5.85,1
2024-09-27,Delhi,KFDE4,Paneer Biryani,Main Course,221,48,Friday,0,23,285,5.68,0
2024-06-08,Bangalore,KFBA4,Paneer Biryani,Main Course,251,14,Saturday,0,21,460,1.61,1
2024-12-20,Kolkata,KFKO1,Margherita Pizza,Main Course,150,44,Friday,1,19,331,6.41,0
2024-06-20,Delhi,KFDE2,Brownie,Dessert,449,17,Thursday,1,34,581,0.85,0
2024-10-07,Mumbai,KFMU3,Chicken Biryani,Main Course,432,43,Monday,1,24,247,6.61,0
2024-10-02,Mumbai,KFMU1,Chicken Wrap,Snacks,179,82,Wednesday,0,36,265,1.88,0
2024-08-25,Mumbai,KFMU4,Chicken Wrap,Snacks,166,5,Sunday,0,21,341,1.67,1
2024-01-10,Mumbai,KFMU1,Pepperoni Pizza,Main Course,329,46,Wednesday,0,21,550,2.9,0
2024-09-09,Bangalore,KFBA3,Pepperoni Pizza,Main Course,129,12,Monday,0,23,405,5.76,0
2024-03-04,Mumbai,KFMU2,Brownie,Dessert,157,29,Monday,0,39,457,1.57,0
2024-12-22,Delhi,KFDE3,Chicken Biryani,Main Course,354,94,Sunday,0,24,388,4.92,1
2024-01-16,Kolkata,KFKO4,Brownie,Dessert,293,105,Tuesday,0,39,579,3.58,0
2024-10-14,Chennai,KFCH3,Chicken Biryani,Main Course,241,104,Monday,0,32,594,5.63,0
2024-08-01,Bangalore,KFBA4,Paneer Biryani,Main Course,435,61,Thursday,0,37,568,3.79,0
2024-12-22,Hyderabad,KFHY2,Chicken Biryani,Main Course,150,38,Sunday,0,22,368,0.66,1
2024-11-12,Pune,KFPU3,Margherita Pizza,Main Course,371,13,Tuesday,0,20,473,3.62,0
2024-06-17,Chennai,KFCH1,Chicken Wrap,Snacks,195,102,Monday,0,23,537,2.62,0
2024-01-06,Hyderabad,KFHY1,Cold Coffee,Beverages,190,98,Saturday,0,32,221,5.48,1
2024-05-15,Kolkata,KFKO4,Chicken Wrap,Snacks,412,95,Wednesday,1,20,438,8.0,0
2024-07-05,Kolkata,KFKO2,Paneer Biryani,Main Course,494,73,Friday,1,26,363,5.89,0
2024-05-11,Delhi,KFDE3,Paneer Biryani,Main Course,220,68,Saturday,0,32,544,2.62,1
2024-03-19,Pune,KFPU3,Pepperoni Pizza,Main Course,158,51,Tuesday,0,30,485,7.73,0
2024-01-07,Mumbai,KFMU3,Cold Coffee,Beverages,329,83,Sunday,0,22,332,6.31,1
2024-09-05,Delhi,KFDE1,Pepperoni Pizza,Main Course,470,27,Thursday,0,32,431,2.66,0
2024-02-07,Kolkata,KFKO1,Margherita Pizza,Main Course,196,71,Wednesday,0,36,289,7.71,0
2024-07-25,Delhi,KFDE1,Chicken Wrap,Snacks,438,11,Thursday,0,37,262,7.88,0
2024-03-15,Bangalore,KFBA3,Veg Wrap,Snacks,351,60,Friday,0,28,424,2.68,0
2024-07-10,Kolkata,KFKO2,Veg Wrap,Snacks,490,40,Wednesday,1,23,261,5.07,0
2024-05-18,Chennai,KFCH3,Margherita Pizza,Main Course,323,46,Saturday,1,39,336,5.95,1
2024-07-11,Kolkata,KFKO3,Paneer Biryani,Main Course,281,100,Thursday,0,21,260,2.13,0
2024-02-28,Chennai,KFCH1,Cold Coffee,Beverages,327,43,Wednesday,0,28,453,0.79,0
2024-05-02,Hyderabad,KFHY2,Cold Coffee,Beverages,256,26,Thursday,0,20,430,5.65,0
2024-10-12,Mumbai,KFMU2,Brownie,Dessert,173,36,Saturday,0,30,265,4.03,1
2024-01-13,Kolkata,KFKO4,Margherita Pizza,Main Course,458,28,Saturday,0,21,273,6.99,1
2024-10-16,Delhi,KFDE3,Veg Wrap,Snacks,235,40,Wednesday,0,28,330,6.51,0
2024-09-21,Chennai,KFCH2,Pepperoni Pizza,Main Course,122,6,Saturday,0,18,299,4.11,1
2024-02-22,Hyderabad,KFHY2,Margherita Pizza,Main Course,282,71,Thursday,0,37,555,2.41,0
2024-11-19,Bangalore,KFBA2,Veg Wrap,Snacks,365,69,Tuesday,0,32,242,7.94,0
2024-05-26,Hyderabad,KFHY3,Paneer Biryani,Main Course,388,31,Sunday,0,24,513,4.87,1
2024-04-28,Chennai,KFCH3,Paneer Biryani,Main Course,331,92,Sunday,0,32,403,4.73,1
2024-03-01,Mumbai,KFMU3,Chicken Wrap,Snacks,195,85,Friday,0,23,438,2.56,0
2024-08-10,Hyderabad,KFHY4,Margherita Pizza,Main Course,371,83,Saturday,0,30,566,3.2,1
2024-11-04,Delhi,KFDE4,Chicken Wrap,Snacks,373,22,Monday,0,26,563,5.05,0
2024-10-24,Pune,KFPU1,Veg Wrap,Snacks,237,125,Thursday,1,28,427,1.48,0
2024-06-05,Hyderabad,KFHY2,Pepperoni Pizza,Main Course,208,44,Wednesday,0,39,590,0.86,0
2024-07-17,Delhi,KFDE4,Cold Coffee,Beverages,224,64,Wednesday,1,25,420,5.15,0
2024-12-21,Bangalore,KFBA3,Chicken Wrap,Snacks,466,81,Saturday,0,26,576,4.99,1
2024-03-30,Kolkata,KFKO2,Chicken Biryani,Main Course,149,18,Saturday,0,19,330,4.1,1
2024-05-28,Pune,KFPU4,Margherita Pizza,Main Course,159,93,Tuesday,1,24,398,1.75,0
2024-03-30,Pune,KFPU3,Chicken Wrap,Snacks,394,97,Saturday,1,30,200,3.35,1
2024-03-19,Delhi,KFDE2,Chicken Wrap,Snacks,476,26,Tuesday,0,25,208,3.13,0
2024-05-14,Bangalore,KFBA3,Pepperoni Pizza,Main Course,177,32,Tuesday,0,37,450,0.6,0
2024-07-22,Hyderabad,KFHY1,Pepperoni Pizza,Main Course,393,98,Monday,0,38,585,5.29,0
2024-11-04,Delhi,KFDE3,Pepperoni Pizza,Main Course,211,103,Monday,0,29,449,5.94,0
2024-07-16,Kolkata,KFKO4,Margherita Pizza,Main Course,127,47,Tuesday,1,18,571,5.62,0
2024-05-24,Delhi,KFDE2,Brownie,Dessert,405,43,Friday,0,22,571,2.08,0
2024-09-12,Hyderabad,KFHY3,Margherita Pizza,Main Course,211,23,Thursday,0,36,268,4.71,0
2024-04-24,Delhi,KFDE2,Chicken Biryani,Main Course,460,88,Wednesday,0,33,547,2.77,0
2024-03-28,Delhi,KFDE3,Pepperoni Pizza,Main Course,289,23,Thursday,0,34,450,2.75,0
2024-11-20,Bangalore,KFBA2,Paneer Biryani,Main Course,332,8,Wednesday,0,22,440,1.07,0
2024-01-19,Delhi,KFDE2,Cold Coffee,Beverages,389,74,Friday,1,25,530,4.39,0
2024-11-14,Kolkata,KFKO4,Chicken Wrap,Snacks,283,113,Thursday,0,33,561,5.6,0
2024-11-08,Hyderabad,KFHY2,Paneer Biryani,Main Course,298,80,Friday,1,27,311,6.83,0
2024-11-16,Pune,KFPU4,Chicken Biryani,Main Course,312,81,Saturday,0,24,485,2.45,1
